,text
507,"In 2008, an East Harlem resident, Dulcie Canton, had not just one but half a dozen jobs: dog-walking, cat-sitting, fine-arts modeling, coffee shop barista, just to name a few. And she biked to each of them. Why? “I was struggling to make MetroCard money,” she said in a recent interview."
508,"“I thought of cycling as a way to save money, going to my gigs,” Ms. Canton said. Besides, she added, “mass transit is crazy.”"
509,"So, she hopped on her bike and rode. Later, Ms. Canton connected with other female cyclists of color through groups like Black Girls Do Bike and Brown Bike Girl. “I felt like I found my family,” she said."
510,"Ms. Canton now works as the Brooklyn organizer for Transportation Alternatives, an advocacy group that promotes bicycle and pedestrian-friendly policies."
511,"The “first human-powered two-wheeled machines,” debuted in New York in 1819, according to a news release from the Museum of the City of New York. Those machines did not have pedals, and riders mainly coasted. Those machines were called velocipedes."
512,Bicycles have evolved a lot since then.
513,"On Thursday, the museum will open the exhibit “Cycling in the City: A 200-Year History.” It will explore the history and cultures of cycling, as well as the machines themselves. The exhibit includes 150 objects, 14 bicycles and three stationary bicycles."
514,The exhibit runs (or rides!) through Oct. 6.
515,It’s Tuesday — make your own path.
516,Dear Diary:
517,I was stepping up to order at Planet Smoothie in Penn Station when a man who had just gotten a smoothie stomped back to the counter.
518,“What’s in this?” he said.
519,The cashier looked nonplused.
520,"“Which one did you order, again?” he said."
521,The man waved at the board on the wall. The cashier continued to have a nervous look on his face.
522,"“It looks like strawberries, blueberries, nonfat yogurt,” he said."
523,"“I can read,” the man said. “But it doesn’t taste like it.”"
524,The people waiting behind me began to shuffle impatiently. The cashier shrugged and shifted his feet. Two other employees moved in closer. I started contemplating whether a smoothie was worth waiting out this scene for.
525,“I can make you another one if you like?” the cashier said.
526,There was a pause.
527,"“Nope, that’s all right, it’s good, ” the man said. “I like it, and I was just hoping for the recipe to make it at home.”"
528,— Janine Yoong
529,New York Today is published weekdays around 6 a.m. Sign up here to get it by email. You can also find it at nytoday.com.
530,We’re experimenting with the format of New York Today. What would you like to see more (or less) of? Post a comment or email us: nytoday@nytimes.com.
531,"The first challenge you face on arriving somewhere new is usually how to get around, but the right technology can make it easier. There are tools suited to specific destinations, or to modes of transport, whether you want to hail a ride in Tel Aviv, explore Paris by scooter or catch a bus from Bangkok to Chiang Mai."
532,"Here are some free transportation apps, beyond the usual Google Maps and Google Translate, to consider downloading before your next trip."
533,"Sometimes walking is faster than taking the bus, or the most direct route includes a tram and a bike ride. Citymapper helps you figure all that out, and it works in 39 cities around the world, including Tokyo, Copenhagen and Sydney. Plug in your starting and ending points, and get a list of possible routes organized by mode of transport. The app also displays trip duration and any applicable prices (like estimated cab or subway fares), along with tips for where to sit on the train and which station exit to use to reach your destination faster."
